id,title,year,keyword
4231410,RED 2,2013,"action-hero,action-heroine,airfield,airplane,airport,ak-47,ambassador,ambush,american-abroad,anti-hero,antidote,antonov-an-12-cub,arrest,arsenal,asian-stereotype,assassin,assassination-attempt,bag-over-head,bald,bar,bare-chested-male,based-on-comic,based-on-comic-book,betrayal,black-ops,black-pantyhose,black-tights,bomb,bombardier-challenger-600-business-jet,booby-trap,bound-and-gagged,boyfriend-girlfriend-relationship,brawl,bridge,british-stereotype,cameo,car-accident,car-bomb,car-chase,car-crash,car-explosion,car-motorcycle-chase,car-set-on-fire,catching-a-knife,cell-phone,church,cia,cia-agent,color-in-title,coming-out-of-retirement,compartment-in-heal-of-shoe,conspiracy,contract-killer,cover-up,dc-comics,death,deception,die-hard-scenario,diner,disguise,double-cross,drugged,drugged-drink,dual-wield,dynamite,eccentric,eiffel-tower-paris,embassy,escape,espionage,eurocopter-as355-twin-squirrel,evil-scientist,ex-cia-agent,exploding-airplane,exploding-body,exploding-car,explosion,face-slap,faked-death,falling-from-a-motorcycle,fbi,female-agent,female-assassin,female-spy,female-stockinged-feet,female-stockinged-legs,female-warrior,femme-fatale,fight,filmed-killing,fire-in-a-55-gallon-drum,firing-squad,fistfight,foot-chase,foot-fetish,frame-up,fugitive,funeral,garrote,gatling-gun,general,grenade,gun,gun-fu,gunfight,hand-grenade,hand-to-hand-combat,handcuffs,hanging-from-a-window-sill,held-at-gunpoint,helicopter,helicopter-crash,hiding,hit-by-a-car,hit-by-a-falling-object,hong-kong,hostage,hotel,hypodermic-needle,injection,insane-asylum,interrogation,iranian-embassy-london,key,kicked-in-the-face,kidnapping,kimono,kissing,kissing-in-public,knife,kremlin,kryptonite,kung-fu,learjet-60,locked-in-a-car-trunk,london-england,machine-gun,mad-scientist,manhole,manic,martial-arts,mental-hospital,mi6,military,mixed-martial-arts,moscow-russia,motorcycle,motorcycle-car-crash,murder,needle-stuck-into-hand,nerve-gas,nuclear-explosion,nuclear-weapon,number-in-title,numbered-sequel,old-flame,on-the-run,pantyhose,paris-france,pentagon,photograph,physicist,pistol,pistol-whip,porsche,pringles-potato-chips,prison,private-jet,private-plane,product-placement,pump-action-shotgun,punched-in-the-chest,punched-in-the-face,race-against-time,red-mercury,reference-to-bette-davis,reference-to-carmen-miranda,reference-to-fidel-castro,reference-to-john-f.-kennedy,reference-to-josef-stalin,reference-to-las-vegas,reference-to-lenin,reference-to-leonardo-da-vinci,reference-to-mary-queen-of-scots,reference-to-queen-elizabeth-i,reference-to-wikileaks,reluctant-hero,rescue,restaurant,revenge,revolver,river-thames,rogue-agent,russian,safe-deposit-box,safe-house,scientist,second-part,secret-agent,security-camera,security-guard,seduction,senator,sequel,shootout,shot-in-the-arm,shot-in-the-back,shot-in-the-chest,shot-in-the-foot,shot-in-the-hand,shot-in-the-head,shot-in-the-leg,shot-in-the-shoulder,shot-in-the-throat,shot-to-death,shotgun,silencer,slow-motion-scene,sniper,sniper-rifle,soldier,spy,stabbed-in-the-back,stabbed-in-the-chest,stabbed-in-the-neck,stabbed-to-death,stealing-an-airplane,stylized-violence,subtitled-scene,supermarket,surveillance,swat-team,target-practice,taser,team,terrorism,terrorist,terrorist-group,terrorist-plot,teterboro-new-jersey,throat-cut,throwing-a-knife,tied-to-a-chair,timebomb,title-at-the-end,toasting-with-a-drink,torture,tough-girl,tough-guy,tower-bridge-london,tower-of-london,u.-s.-marines-dress-uniform,u.s.-air-force,u.s.-army,undercover,undercover-agent,uzi,vault,violence,warehouse-store,warrior,washington-d.c.,weapon-of-mass-destruction,wheelie,white-rose,wig,wine-tasting,wire-cutters,wisecrack-humor"
4231458,Red Apples Falling,2009,"gang,new-york-city,police,rap-music"
4231579,Red Bull Rampage,2010,mountain-biking
4231633,Red Carpet Roulette,2010,f-rated
4231698,Red Cry,2013,"colonisation,genocide,indians,war-crime"
4231710,Red Dawn,2012,"2000s,2010s,abandoned-mine,action-hero,action-heroine,air-strike,airplane,airplane-crash,ak-47,ambush,american-flag,american-football,anti-hero,anti-heroine,armored-car,army,army-captain,artillery-barrage,assassination-attempt,assault-rifle,attack,bar,battle,battlefield,betrayal,binoculars,blackout,blood-drinking,body-landing-on-a-car,bomb,bombing,booby-trap,boyfriend-girlfriend-relationship,bravery,brawl,brother-brother-relationship,brutality,building-explosion,bus,bus-crash,c-4,c4-explosives,cabin-in-the-woods,campfire,captain,car-accident,car-bomb,car-chase,car-crash,cell-phone,cgi,chaos,character-says-i-love-you,cheerleader,child-in-peril,child-uses-a-gun,child-with-gun,collaborator,color-in-title,combat,commando,commando-mission,commando-unit,courage,danger,dead-deer,death,death-of-brother,death-of-father,death-of-friend,death-of-hero,death-of-protagonist,deception,deer,deer-hunting,deputy,destruction,die-hard-scenario,disarming-someone,disguise,disobeying-orders,double-cross,drinking-blood,driving-through-fire,electro-magnetic-pulse,emergency-broadcast-system,escape,ex-marine,execution,exploding-airplane,exploding-body,exploding-building,exploding-car,exploding-house,exploding-plane,explosion,explosive,father-son-relationship,fear,female-fighter,female-gunfighter,female-soldier,female-warrior,fictional-war,fight,fighter-jet,firefight,fistfight,flame-thrower,flamethrower,forest,friendship,gatling-gun,graffiti,grenade,guerilla-warfare,guerrilla-warfare,gunfight,hand-grenade,hand-to-hand-combat,held-at-gunpoint,helicopter,high-school,high-school-football,high-school-principal,high-school-student,hit-by-a-car,homemade-explosive,hope,hostage,humvee,hunting-rifle,insult,interracial-friendship,invasion,invasion-of-the-united-states,iraq-veteran,jumping-through-a-window,kidnapping,killing-an-animal,knife,knocked-out,knocked-out-with-a-gun-butt,leader,lens-flare,m1-abrams-tank,machine-gun,machismo,main-character-dies,major,marine,martial-arts,martial-law,mayor,megaphone,mercenary,mercilessness,military,minigun,mission,mixed-martial-arts,montage,murder,murder-of-a-police-officer,news-broadcast,news-report,night,north-korean,occupation,one-against-many,open-ended,panic,paranoia,paratrooper,parkour,patriotism,photograph,pickup-truck,pistol,plane-crash,plane-shot-down,police-officer,police-officer-killed,police-officer-shot-in-the-head,police-sergeant,police-station,political-prisoner,power-outage,practical-joke,prisoner-of-war,prisoner-of-war-camp,prisoner-of-war-camp-raid,product-placement,race-against-time,raised-middle-finger,rally,reference-to-barack-obama,reference-to-call-of-duty-modern-warfare,reference-to-hillary-clinton,reference-to-kim-jong-il,remake,remake-of-american-film,rescue,rescue-attempt,resistance,resistance-fighter,restaurant,revenge,revolver,rifle,rocket-launcher,rocket-propelled-grenade,rpg,russian,sabotage,scavenging-for-supplies,school-bus,security-camera,seeing-father-murdered,self-sacrifice,shaky-cam,shooting-a-police-officer,shootout,shot-in-the-back,shot-in-the-chest,shot-in-the-head,shot-in-the-leg,shot-in-the-side,shot-through-a-wall,shot-to-death,shotgun,silencer,skateboard,small-town,sniper,sniper-rifle,snowglobe,soldier,special-forces,spetsnaz,spokane-washington,stadium,stealing-food-off-someone's-plate,stitching-a-wound,street-shootout,subtitled-scene,suburb,subway-restaurant,summary-execution,surprise-ending,surveillance,survival,tank,target-practice,teenage-boy,teenage-girl,teenage-hero,teenager,teenager-fighting-adult,telescopic-rifle,terrorism,time-in-title,tough-girl,tough-guy,toy-soldier,tracking-device,training,turncoat,two-word-title,u.s.-marine,u.s.-marine-corps,underground-resistance,unlikely-hero,uprising,urban-setting,uzi,violence,vomiting,warrior,watching-tv,woods,world-war-three"
4231719,Red Dead Redemption: The Hanging of Bonnie MacFarlane,2013,"b-western,fan-film,tv-mini-series"
4231735,Red Diamond,2011,f-rated
4231749,Red Dog,2011,"1970s,animal-in-title,australia,australian,australian-kelpie,australian-outback,bar,bar-fight,bare-chested-male,barking-dog,based-on-novel,based-on-true-events,based-on-true-story,beach,beer,betting,blonde,briefs,bus,bus-driver,cat,cat-hissing,cat-in-a-tree,cat-versus-dog,cemetery,character-name-in-title,chicken,color-in-title,dancing,dead-dog,death-of-a-dog,death-of-dog,dog,dog-cat-friendship,dog-food,dog-movie,drunken-musical-number,dust,dying-dog,evil-cat,family-relationships,flirting,grave,graveyard,great-white-shark,grief,hairy-chest,hitchhiking,iron-mine,jaws,landlord,legend,love,male-underwear,man-in-swimsuit,marriage-proposal,master-dog-relationship,mining,missing-dog,motorcycle,motorcycle-accident,mourning,musical-number,mustache,pet-cat,pet-dog,pet-name-in-title,poison,poisoned,poisoned-dog,poisoning,poisoning-a-dog,search,shark,short-shorts,speech,speedo,statue,sunset,talking-to-a-dog,tank-top,told-in-flashback,trailer,trailer-park,train,train-tracks,travel,two-word-title,undershirt,veterinarian,white-briefs"
4231968,Red Hook,2009,f-rated
4231970,Red Hook Black,2011,"brooklyn-navy-yard,multiple-sclerosis,red-hook,urban-setting,waterfront"
4231973,Red Hook Summer,2012,"color-in-title,place-name-in-title,season-in-title,three-word-title,written-and-directed-by-cast-member"
4231976,"Red Hope? The Blacklisting of Hope Foye (Her Story, Her Songs)",2011,"blacklisting,civil-rights,communism,f-rated,hollywood-ten,lynching,mccarthyism,mob-attack,racism,red-scare,richard-nixon,trade-unionism"
4232179,Red Lights,2012,"attack,bare-chested-male,beating,bent-spoon,blood,breaking-a-mirror,broken-sink,broken-toilet,camera-shot-of-feet,character-repeating-someone-else's-dialogue,clairvoyant,close-up-of-eyes,coin-trick,college,college-professor,college-student,color-in-title,columbus-ohio,comatose,con-artist,construction-crew,covered-in-blood,cremation,dead-bird,death-of-friend,deception,digital-camera,diner,drawings,dream,experiment,fake-blindness,fake-psychic,fight,finger-ring,flashback,flickering-light,fraud,head-in-a-toilet,heart-attack,hospital,investigation,lecture,lens-flare,levitation,magic-trick,man-on-the-street-interview,man-using-crutches,manipulation,mercuric-chloride,news-report,newscast,nightmare,obsession,occam's-razor,photograph,physicist,plane-landing,polaroid-camera,pretending-to-be-blind,prison,prison-visit,private-jet,psychic,public-toilet,punched-in-the-face,rain,red-curtain,reference-to-galileo,reference-to-shakespeare's-hamlet,reference-to-vincent-van-gogh,revelation,school-lecture,seance,short-circuit,skeptic,sleeping-in-a-car,spit-in-the-face,spitting-in-face,spoon,stairwell,standing-in-the-rain,stepping-on-glass,stomach-cancer,supernatural-power,surgery,surprise-ending,tailing,talent-agent,talk-show-host,threat,title-spoken-by-character,tv-talk-show,two-word-title,umbrella,urination,wall-safe,watch,woman-in-a-wheelchair,wristwatch,written-by-director,year-2011,young-version-of-character"
4232408,Red Reign,2013,"china,f-rated,freedom,human-rights,justice,non-violence,organ-harvesting,trafficking"
4232434,Red Riding Hood,2011,"abuse-of-power,aerial-shot,altered-version-of-studio-logo,ambush,anger,animal-attack,animal-killing,army,arranged-marriage,arrest,autism,axe,based-on-fairy-tale,basket,betrayal,bitten-in-the-arm,bitten-in-the-hand,bitten-in-the-leg,blacksmith,blood,blood-moon,blood-splatter,bloody-moon,boat,bravery,brazen-bull,brother-sister-relationship,brothers-grimm,cabin-in-the-woods,caged-human,captain,capture,card-trick,cave,chapel,character's-point-of-view-camera-shot,character-name-in-title,chase,church,close-up-of-eyes,color-in-title,coming-of-age,corpse,courage,creature-feature,crossbow,cult-film,curse,dancing,danger,dark-past,darkness,daughter-murders-father,death,death-of-daughter,death-of-father,death-of-grandmother,death-of-mother,death-of-sister,deception,double-cross,dream,dumping-dead-body-in-lake,escape,execution,f-rated,face-mask,fairy-tale,false-accusation,family-relationships,father-daughter-relationship,father-son-relationship,fear,female-director,female-protagonist,fire,flash-forward,flashback,folk-horror,foot-chase,forest,friendship,full-moon,glowing-eyes,good-versus-evil,gothic,gothic-horror,grandmother-granddaughter-relationship,hatchet,hatred,helmet,historical-fiction,horse,horse-drawn-carriage,hostage,humiliation,hunt,hunter,hunting-party,huntsman,husband-wife-relationship,impalement,interrogation,jail-cell,kidnapping,killed-by-a-werewolf,killing-spree,knife,lake,log-cabin,loss-of-daughter,loss-of-father,loss-of-grandmother,loss-of-mother,loss-of-sister,love,love-triangle,mask,massacre,matricide,medieval-times,mental-retardation,mercy-killing,middle-ages,mind-reading,mist,monster-hunter,moral-dilemma,mother-daughter-relationship,mother-son-relationship,mountain,murder,murder-of-grandmother,narrated-by-character,nightmare,orphan,panic,paranoia,party,patricide,pig,planetary-alignment,preacher,priest,publicly-disgraced,rabbit-trap,race-against-time,rampage,red-cape,red-hood,red-moon,red-riding-hood,rescue,revelation,revenge,reverend,ritual,rowboat,sabotage,scratched-by-werewolf,seduction,severed-hand,severed-head,shield,shot-in-the-chest,shot-with-an-arrow,silver,sister-sister-relationship,slow-motion-scene,snow,snowing,soldier,stabbed-in-the-back,stabbed-in-the-chest,stabbed-to-death,stagecoach,subjective-camera,suit-of-armor,supernatural-power,surprise-ending,survival,suspense,sword,tavern,telepathy,three-word-title,thrown-from-a-boat,title-directed-by-female,torch,torture,torture-device,tragedy,tragic-event,tragic-past,tree,tunic,unrequited-love,village,violence,vision,voice-over-narration,walking-over-hot-coals,water-bucket,waterfall,werewolf,werewolf-bite,white-rabbit,whodunit,winter,witch-hunter,wolf,wolf-head,women-dancing-together,wood-chopping,woodcutter,woods,woodsman,wrongful-arrest,young-version-of-character"
4232561,Red Sands,2009,"afghan-war,afghanistan,bare-chested-male,binoculars,blood,bloody-body-of-a-child,burnt-body,camp,child-murder,cigarette-smoking,color-in-title,corpse,cover-up,creature,death,death-of-child,death-of-protagonist,deception,desecration,desert,digging-a-grave,disappearance,disposing-of-a-dead-body,djinn,doppelganger,dream-sequence,exploding-building,explosion,flashback,flashlight,friendly-fire,gay-slur,genie,grenade,grenade-launcher,guilt,hallucination,held-at-gunpoint,insanity,isolation,knife-in-the-chest,lantern,military-base,murder,night-vision,nightmare,no-survivors,paranoia,photograph,pistol,push-ups,racial-slur,racist,radio,rape,red-light,remorse,rifle,roadside-bomb,sand,sandstorm,sex,sex-dream,shape-shifter,shot-in-the-chest,shot-in-the-head,shot-to-death,shovel,soldier,stabbed-in-the-chest,stabbing,staff-sergeant,statue,stranded-in-the-desert,supernatural-power,surprise-ending,tent,throat-slitting,told-in-flashback,translator,trap,urination,war-on-terrorism"
4232722,Red State,2011,"2010s,ak-47,assault-rifle,atf-agent,ball-gag,bare-chested-male,belief-in-god,belief-in-hell,bible-quote,bible-verse,blood-splatter,blow-job-in-a-car,bound-and-gagged,bullet-proof-vest,caged-human,car-accident,cattle-prod,character's-point-of-view-camera-shot,character-repeating-someone-else's-dialogue,child-in-peril,christian,christian-fundamentalism,christianity,church,closeted-homosexual,coincidence,color-in-title,corpse,cross,cult,cult-leader,daughter-kills-mother,death-of-husband,deception,deputy,deputy-sheriff,director-cameo,drugged-drink,falling-from-height,federal-agent,fellatio,firefight,flashback,foot-chase,funeral,gay-slur,hate-crime,high-school-student,hit-in-the-crotch,homophobia,homosexuality,independent-film,kidnapping,killed-by-police,machine-gun,matricide,mullet,murder,pastor,pistol,police-officer-killed,police-officer-shot,police-officer-shot-in-the-chest,police-officer-shot-in-the-head,police-station,preacher,prejudice,pretending-to-be-dead,prison,protest,protest-sign,psalms,racial-slur,raid,reference-to-craigslist,reference-to-gandhi,reference-to-god,reference-to-jesus-christ,reference-to-noah,reference-to-second-timothy,reference-to-the-book-of-hebrews,reference-to-the-book-of-revelation,religion,religious-fundamentalism,religious-fundamentalist,religious-zealot,saran-wrap,sermon,sheriff,shootout,shot-by-the-police,shot-in-the-chest,shot-in-the-eye,shot-in-the-forehead,shot-in-the-head,shot-in-the-leg,shot-through-a-window,shot-to-death,shotgun,sideswiping-a-car,sniper-rifle,social-criticism,surprise-ending,swat-team,teenage-boy,terrorism,tied-to-a-cross,tied-together,torture,trumpet,two-word-title,underage-drinking,written-by-director"
4232767,Red Tails,2012,"1940s,50-calibre-machine-gun,aerial-bombardment,aerial-combat,african-american,airplane-crash,airplane-on-fire,alcoholism,american-abroad,amphibious-landing,anti-aircraft-gun,arrest,bail-out,ball-turret,bar,bar-fight,bare-chested-male,battle,binoculars,black-american,black-jesus,blood-on-camera-lens,blowing-a-kiss,boeing-b-17-flying-fortress,bravery,captain,character-repeating-someone-else's-dialogue,character-says-i-love-you,colonel,color-in-title,curtiss-p-40-warhawk,daredevil-pilot,death-of-friend,death-of-loved-one,directorial-debut,dogfight,douglas-c-47-skytrain,ends-with-text,exploding-airplane,exploding-ship,exploding-train,exploding-truck,explosion,fighter-escort,fighter-pilot,fighter-plane,flare-gun,freight-train,general,german,heroism,higgins-boat,insubordination,interracial-kiss,interracial-relationship,italian,italy,jail-cell,jeep,jet-fighter,lcvp-landing-craft,major,marriage-proposal,mechanic,messerschmitt-me-109,military,military-base,nazi,north-american-p-51-mustang,operation-shingle,oxygen-mask,parachute,pentagon,photograph-of-girlfriend,plane-crash,plane-shot-down,presidential-unit-citation,prisoner-of-war,prisoner-of-war-camp,punched-in-the-face,racial-segregation,racial-slur,racism,riding-motorcycle,saluting,self-empowerment,shot-in-the-back,shot-in-the-chest,shot-in-the-leg,shot-to-death,smoking-a-pipe,speaking-german,stalag-18,strafing,stretcher,subtitled-scene,swastika,teenage-boy,title-spoken-by-character,train-wreck,tunnel,tuskegee-airmen,twenty-something,two-word-title,u.s.-air-force,u.s.-military,world-war-two,year-1942,year-1944"
4232870,Red White & Blue,2010,"2010s,abusive-relationship,acoustic-guitar,aids,alienation,american-flag,ampersand-in-title,animal-cruelty,anti-social,apartment-building,army-veteran,austin-texas,barroom,beard,beer,black-humor,blonde,blood-splatter,blood-test,blood-transfusion,boarding-house,bondage,bound-and-gagged,bound-with-rope,bowie-knife,boyfriend-girlfriend-relationship,break-up,breasts,cancer,cigarette-smoking,cleavage,color-in-title,country-music,cruelty,cult-film,death,depression,disgruntled-worker,doctor,domineering-mother,drunkenness,duct-tape,electra-complex,electric-guitar,erotica,estranged-couple,ex-boyfriend-ex-girlfriend-relationship,female-frontal-nudity,female-nudity,female-rear-nudity,female-tied-up,generation-x,group-sex,grudge,guilt,haircut,hardware-store,health-clinic,hog-tied,hogtie,hogtied,honorable-discharge,independent-film,infatuation,interrogation,iraq-war,jealousy,kinostasis,laziness,long-take,loss-of-girlfriend,love,love-triangle,malaise,male-nudity,male-rear-nudity,mental-illness,missing-person,mother-daughter-relationship,mother-son-relationship,murder,mysterious-stranger,neo-noir,nudity,nurse,nymphomaniac,obsession,oncologist,one-night-stand,overhead-camera-shot,panties,parakeet,photo-montage,premarital-sex,promiscuity,promiscuous-woman,psychological-trauma,punctuation-in-title,red-panties,redemption,repression,revenge,rock-band,rock-musician,rockabilly,self-destructiveness,sex-in-bed,sex-talk,sexual-desire,sexually-transmitted-disease,shower,slacker,slasher,stabbing,stalker,stepfather,store-clerk,strangulation,tattoo,terminal-illness,texas,tied-feet,tied-to-a-chair,tied-up-on-the-floor,tied-up-while-barefoot,tied-up-with-rope,tied-up-woman,tied-woman,torture,tragedy,warehouse,woman-tied-up"
4233130,Redemption,2011,"american,civil-war,confederate,one-word-title,southern"
4233194,Redemption Boys,2012,redemption
4233208,Redemption of the Fall,2013,"coma,divorce,helicopter,medical,neurology,nursing,park-city-utah,psychology,recovery,redemption"
4233213,Redemption of the Undead,2011,"dead,gore,living-dead,parkour,redemption,redemption-of-the-undead"
4233214,Redemption of the Welfare Queen,2009,independent-film
4233217,Redemption Ride,2011,"christian-film,cycling,cyclist"
4233220,Redemption Road,2010,"alcoholism,bar,cult-director,death-of-father,death-of-loved-one,guitar,guitar-player,guitarist,loss-of-father,loss-of-loved-one,musician,nashville-tennessee,singer,tennessee,two-word-title"
4233227,Redemption Trail,2013,f-rated
4233234,Redemption: A Mile from Hell,2009,"independent-film,old-west,western-u.s."
4233299,Redford Sent Us,2011,"behind-the-scenes,critic,sundance"
4233385,Redland,2009,"1930s,epic,great-depression,historical-event,journey,love,nature,tarkovskyesque"
4233389,Redlight,2009,"cambodia,children,f-rated,prostitution,sex-trafficking,trafficking"
4233391,Redlight Greenlight,2010,"agency,agent,ari-gold,beverly-hills-california,business,entourage,hollywood-agent,hollywood-california,manhattan-new-york-city,new-york-city,wall-street-manhattan-new-york-city"
4233432,Redneck Roots,2011,f-rated
4233433,Redneck Superheros: The Movie,2011,"fighting,low-budget,redneck,superhero"
4233552,Redwood Highway,2013,"happiness,independence,journey,life-journey,oregon,retirement,search-for-happiness,senior"
4233557,Redwoods,2009,"affair,antique-shop,aspiring-writer,author,autism,autistic-child,autistic-son,bed-and-breakfast,boy,california,candle,chinese-food,death,excursion,father-son-relationship,fisher,footing,gay,gay-couple,gay-father,gay-kiss,gay-parent,gay-relationship,gay-sex,harmonica,hiking,homosexual,horseplay,hugging,isolation,kiss,lawn-sprinkler,male-frontal-nudity,male-pubic-hair,map,mother-son-relationship,nature,northern-california,novel-writing,one-word-title,photograph,pubic-hair,redwood-forest,reference-to-peter-pan,river,rough-housing,rural-setting,secret,sequoia,title-spoken-by-character,tree,water-fight,writer"
4233560,Reed '09,2011,"drug-dealing,mockumentary,politics"
4233626,Reel Evil,2012,"bare-chested-male,blood,doctor,documentarian,female-nudity,filmmaker,filmmaking,found-footage,ghost,gore,haunting,insane-asylum,murder,no-title-at-beginning,nudity,paranormal,secretary,sex-scene,topless-woman,two-word-title"
4233764,Reel Rock 6,2011,"bouldering,mountaineering,rock-climbing,yosemite"
4233766,Reel Rock 8,2013,rock-climbing
4233791,Reel Women Archive Film Series: The Producer/Director Relationship,2011,f-rated
4233835,Reencuentros: 2501 migrantes,2009,f-rated
4233869,References,2009,one-word-title
4234105,Reflections in the Mud,2009,veteran
4234140,Reflections of the Past,2010,parricide
4234179,Reflections on Titanic,2012,making-of
4234364,Refresh,2009,skiing
4234408,Refuge,2010,"car-trouble,cell-phone,chick-flick,dead-body,death,desert,female-protagonist,fugitive,gun,independent-film,journey,mortician,motor-bike,movie-in-title,new-mexico,older-woman-younger-man-relationship,on-the-road,police,recreational-vehicle,redemption,revenge,road-trip,sarcasm,self-realization,suicidal,teacher,telephone-call,title-spoken-by-character"
4234409,Refuge,2012,"f-rated,one-word-title"
4234441,Refuge from the Storm,2012,"based-on-true-story,deliverance,faith-based-films,good-versus-evil,new-generation-faith-based"
4234698,Regen [6],2013,independent-film
4234715,ReGeneration,2010,"mixed-caps-in-title,one-word-title"
4235110,Rehab,2011,"dissociative-identity-disorder,patient,psychiatrist"
4235280,Reign,2012,f-rated
4235302,Reign of the Jaguar,2010,"jaguar,maya,mexico,year-2012"
4235418,Reincarnated,2012,"cannabis,marijuana,pot,rapper,weed"
4235683,Rejection,2009,"drugs,neo-noir,new-mexico,punk-rock,santa-fe-new-mexico,sex,skateboard,taos-new-mexico"
4235704,Rejouer,2011,one-word-title
4235895,Related by Birth,2011,"adoption,birth-mother"
4236146,Release: The Jack Ryan Story,2009,"basketball,legend"
4236443,Remains,2011,"based-on-comic,based-on-comic-book,based-on-graphic-novel,based-on-novel,idw-publishing,post-apocalypse,zombie,zombie-apocalypse"
4236569,Remedy,2013,"autobiographical,bdsm,dominatrix,dungeon,episodic-structure,erotica,f-rated,fetish,improvisation,kink,mistress,non-judgmental,pride,pro-domme,pro-sub,s&m,sex-industry,sex-positive,sex-work,sexuality,submissive,switch"
4236676,Remember Me,2010,"1990s,2000s,21-year-old,anger,answering-machine-message,apartment,arrest,art-gallery,art-museum,bail,bare-chested-male,bed,best-friend,bet,bicycle,big-brother,binge-drinking,birthday-party,blonde,blonde-woman,board-meeting,boardroom,bookstore,bookstore-clerk,boyfriend-girlfriend-relationship,brawl,brother-brother-relationship,brother-sister-relationship,bullying,businessman,cemetery,child's-drawing,child-prodigy,cigarette-smoking,classroom,clothes-on-shower,coffee-shop,college-student,computer-monitor,cowboy-hat,daughter-seeing-mother-murdered,death,death-of-boyfriend,death-of-brother,death-of-friend,death-of-mother,death-of-protagonist,death-of-son,diner,dinner,drawing,ex-husband-ex-wife-relationship,face-slap,falling-in-love,family-relationships,father-daughter-relationship,father-son-conflict,father-son-relationship,fire-extinguisher,fistfight,foreplay,gravestone,hair-cut-off,hazing,jail,jail-cell,kiss,kissing,kissing-while-having-sex,little-girl,little-sister,loss-of-brother,loss-of-loved-one,loss-of-mother,male-bonding,mother-son-relationship,movie-theatre,mugging,murder,new-york,new-york-city,new-york-police-department,new-york-skyline,party,photo-montage,pistol,police-arrest,prison,protective-male,restaurant,roommate,scene-of-the-crime,schoolgirl,screen-saver,secretary,september-11-2001,sex-scene,shot-to-death,skyscraper,slacker,split-lip,stone,stuffed-toy-panda,subway,subway-station,subway-train,suicide,surprise-ending,tattoo,tattoo-on-arm,tattoo-on-chest,teddy-bear,terrorist-attack,tragic-event,train,trauma,twenty-something,twin-towers,two-in-a-shower,undressing,violence,violent-cop,visiting-a-grave,vomiting,widower,window-smashing,woman-shot,world-trade-center-manhattan-new-york-city,year-2001,young-love,younger-version-of-character"
4237075,Reminince,2011,"f-rated,strip-club,stripper"
4237201,Remnants,2013,"bathroom,bed,bedroom,blood,camera,car,car-driving,couple,danger,dark,darkness,death,dog,evil,fear,flashlight,forest,found-footage,fright,ghost,handheld-camera,haunting,homicide,house,independent-film,investigation,killing,kitchen,living-room,looking-at-the-camera,man-with-glasses,murder,night,night-vision,obscurity,panic,paranormal,paranormal-phenomena,scare,scene-after-end-credits,scream,screaming,supernatural,supernatural-power,surprise,talking-to-the-camera,video-camera,violence,woman-with-glasses,woods"
4237222,Remnants of a War,2009,"cluster-bomb,human-rights,israel,lebanon-war"
4237347,Removal,2010,"hallucination,multiple-identity,suicide"
4238088,Renovation,2010,"arizona,bank,collective,cult-film,development,hotel,michigan,money"
4238269,RenÌ©e,2011,"interview,sex-change,tennis,tennis-player,transgender,transgender-parent,transsexual"
4238425,Repentance,2013,"american-horror,independent-film,low-budget-film,madman,maniac,murder,new-orleans-louisiana,psycho,psychopath,slasher,split-personality,terror,villain"
4238598,Repo,2010,"apology,band,band-performance,band-rehearsal,barbecue,bare-chested-male,barefoot-female,barefoot-male,best-friend,bloopers-during-credits,cake,car-wreck,cassette-player,clothed-male-naked-male,cmnm,college-student,comic-book,crying,crying-man,defending-a-friend,diner,directed-by-cast-member,directed-by-star,doll,face-slap,fainting,fainting-man,fight,flashback,friend,friendship,friendship-between-men,garage-band,husband-wife-relationship,ice-cream-man,ice-cream-truck,injection,low-self-esteem,male-friendship,male-nudity,male-rear-nudity,man-in-underwear,money-counting,mother-son-relationship,motivational-tape,neighbor,neighbor-neighbor-relationship,one-word-title,playing-guitar,pointing-a-gun-at-someone,policeman,shaving,shaving-chest-hair,shootout,stolen-car,stolen-money,sunbathing,swimming-pool,swindle,taking-off-socks,tape-recorder,toilet,urination,waitress,watching-tv,written-and-directed-by-cast-member,written-by-cast-member,written-by-director,written-by-star"
4238600,Repo Chick,2009,"character-name-in-title,virtual-set"
