id,title,year,gross
4450386,The Galapagos Affair: Satan Came to Eden,2013,247159
4451647,The Ghastly Love of Johnny X,2012,2436
4451932,The Giant Mechanical Man,2012,5360
4452550,The Girl from the Naked Eye,2012,17401
4452835,The Girl on the Train,2013,2874
4453011,The Girl with the Dragon Tattoo,2011,102515793
4453086,The Girlfriend Experience,2009,695417
4454311,The Good Doctor,2011,4106
4454374,The Good Guy,2009,100503
4454385,The Good Heart,2009,19959
4454719,"The Goods: Live Hard, Sell Hard",2009,15102127
4454955,The Grace Card,2010,2428241
4455702,The Great Flood,2012,11192
4455740,The Great Gatsby,2013,144840419
4456350,The Greatest,2009,115862
4456464,The Greatest Movie Ever Sold,2011,638476
4456560,The Greed of Men,2013,73000
4456685,The Green Hornet,2011,98780042
4456696,The Green Inferno,2013,7192291
4456866,The Grey,2011,51580236
4457414,The Guilt Trip,2012,37134215
4458218,The Hangover,2009,277322503
4458221,The Hangover Part II,2011,254464305
4458222,The Hangover Part III,2013,112200072
4458337,The Happy House,2013,2311
4458559,The Harimaya Bridge,2009,54473
4458684,The Harvest/La Cosecha,2011,2245
4458903,The Haunted Swing,2013,5000
4458927,The Haunting in Connecticut,2009,55389516
4459526,The Heat,2013,159582188
4459742,The Help,2011,169708112
4460322,The Highest Pass,2011,20386
4460603,The History of Future Folk,2012,17646
4460888,The Hobbit: An Unexpected Journey,2012,303003568
4460900,The Hobbit: The Desolation of Smaug,2013,258366855
4461847,The Horse Boy,2009,155984
4461940,The Host,2013,26627201
4462232,The House I Live In,2012,210752
4462403,The House of the Devil,2009,100659
4462729,The Human Centipede II (Full Sequence),2011,122890
4462987,The Hunger Games,2012,408010692
4462999,The Hunger Games: Catching Fire,2013,424668047
4463620,The Iceman,2012,1939441
4463688,The Ides of March,2011,40962534
4463839,The Imaginarium of Doctor Parnassus,2009,7689607
4463887,The Immigrant,2013,2013456
4464022,The Imperialists Are Still Alive!,2010,2832
4464307,The Incredible Burt Wonderstone,2013,22525921
4464593,The Inevitable Defeat of Mister & Pete,2013,487348
4464719,The Informant!,2009,33313582
4464917,The Innkeepers,2011,77501
4465271,The International,2009,25450527
4465332,The Internship,2013,44672764
4465435,The Interrupters,2011,282448
4465783,The Invention of Lying,2009,18439082
4465983,The Invisible War,2012,71968
4466060,The Iran Job,2012,23019
4466325,The Island President,2011,75233
4467331,The Joneses,2009,1474508
4468055,The Karate Kid,2010,176591618
4468699,The Kids Are All Right,2010,20811365
4468714,The Kids Grow Up,2009,10241
4468816,The Killer Inside Me,2010,214966
4469394,The King's Speech,2010,138797449
4469485,The Kings of Summer,2013,1290312
4470840,The Last Airbender,2010,131564731
4471529,The Last Exorcism,2010,41034350
4471530,The Last Exorcism Part II,2013,15179302
4471673,The Last Godfather,2010,163591
4471821,The Last House on the Left,2009,32721635
4471844,The Last Hurrah,2009,10000
4472041,The Last Lions,2011,635325
4472196,The Last Mountain,2011,119697
4472280,The Last of Robin Hood,2013,269642
4472868,The Last Song,2010,62950384
4472898,The Last Stand,2013,12050299
4474012,The Ledge,2011,5176
4474384,The Legend of Pale Male,2009,38083
4475945,The Limits of Control,2009,425025
4475969,The Lincoln Lawyer,2011,58009200
4477415,The Lone Ranger,2013,89302115
4477490,The Loneliest Planet,2011,128519
4478244,The Lorax,2012,214030500
4478333,The Lords of Salem,2012,1163508
4478361,The Losers,2010,23580735
4478961,The Lottery,2010,51542
4479395,The Lovely Bones,2009,43818839
4479661,The Lucky One,2012,60457138
4480387,The Magic of Belle Isle,2012,100910
4482868,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",2011,183342
4483501,The Man with the Iron Fists,2012,15634090
4483862,The Manzanar Fishing Club,2012,13433
4483914,The Marc Pease Experience,2009,2641
4484575,The Master,2012,16377274
4485187,The Mechanic,2011,29121498
4485603,The Men Who Stare at Goats,2009,32416109
4485938,The Messenger,2009,1108684
4486444,The Mighty Macs,2009,1864952
4486962,The Ministers,2009,2844
4487510,The Missing Person,2009,17580
4488681,The Mortal Instruments: City of Bones,2013,31165421
4488788,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,2009,453483
4488903,The Moth Diaries,2011,3838
4489437,The Muppets,2011,88631237
4489676,The Music Never Stopped,2011,258077
4490271,The Myth of the American Sleepover,2010,39001
4490735,The Nature of Existence,2010,52799
4490900,The Necessary Death of Charlie Countryman,2013,7973
4492147,The Next Three Days,2010,21148651
4493490,The Oath,2010,42117
4493512,The Obama Effect,2012,110251
4493691,The Odd Life of Timothy Green,2012,51853450
4494361,The Olivia Experiment,2012,14488
4494764,The Only Real Game,2013,5384
4494825,The Oogieloves in the Big Balloon Adventure,2012,1064277
4494868,The Open Road,2009,19348
4495104,The Oranges,2011,364875
4495469,The Oscar Nominated Short Films 2013: Animation,2013,2134206
4495471,The Oscar Nominated Short Films 2013: Live Action,2013,2142342
4495484,The Oscar Nominated Short Films: Animation,2011,1350640
4495571,The Other City,2010,22221
4495587,The Other Dream Team,2012,133778
4495599,The Other F Word,2011,53214
4495634,The Other Guys,2010,119219978
4496574,The Package,2013,1469
4497102,The Paperboy,2012,692640
4498447,The Pendant,2010,7200
4498788,The Perfect Family,2011,107721
4498813,The Perfect Game,2009,1089445
4498856,The Perfect Host,2010,48430
4499202,The Perks of Being a Wallflower,2012,17738570
4500286,The Pink Panther 2,2009,35922978
4500439,The Pirates! In an Adventure with Scientists!,2012,31051126
4500597,The Place Beyond the Pines,2012,21383298
4500934,The Playroom,2012,3900
4500990,The Pleasures of Being Out of Step,2013,12486
4501822,The Possession,2012,49130154
4502076,The Power of Few,2013,30444
4502616,The Pretty One,2013,11186
4503168,The Princess and the Frog,2009,104400899
4504177,The Proposal,2009,163958031
4504352,The Providence Effect,2009,62500
4504386,The Pruitt-Igoe Myth,2011,44683
4504604,The Punk Singer,2013,121418
4504698,The Purge,2013,64473115
4505111,The Queen of Versailles,2012,2401652
4506292,The Raven,2012,16008272
4508105,The Reluctant Fundamentalist,2012,519535
4508693,The Retrieval,2013,50257
4509225,The Revisionaries,2012,21731
4510129,The Rite,2011,33047633
4510352,The River Within,2009,9810
4510396,The Road,2009,8104518
4510611,The Road to Freedom,2010,33000
4511280,The Romantics,2010,103280
4511453,The Roommate,2011,37300107
4512059,The Rum Diary,2011,13100042
4512191,The Runaways,2010,3571735
4512474,The Sacrament,2013,9039
4513188,The Saratov Approach,2013,2137705
4514988,The Secret Life of Walter Mitty,2013,58236838
4515711,The September Issue,2009,3820700
4515851,The Sessions,2012,6002451
4517236,The Short Game,2013,38856
4518579,The Sitter,2011,30538669
4518716,The Skeptic,2009,6223
4518933,The Slammin' Salmon,2009,41588
4519513,The Smurfs,2011,142614158
4519514,The Smurfs 2,2013,71017784
4519780,The Social Network,2010,96962694
4519972,The Soloist,2009,31670931
4520057,The Son of No One,2011,28870
4520234,The Sons of Tennessee Williams,2010,2852
4520278,The Sorcerer's Apprentice,2010,63150991
4521035,The Spectacular Now,2013,6851969
4521726,The Spy Next Door,2010,24268828
4522519,The Stepfather,2009,29062561
4523879,The Strategist Anthology,2013,1000
4524107,The Strip,2009,5107
4524816,The Summit,2012,218454
4524880,The Sun Behind the Clouds: Tibet's Struggle for Freedom,2010,65598
4525697,The Switch,2010,27758465
4526019,The Taking of Pelham 123,2009,65452312
4526445,The Taqwacores,2010,11175
4526968,The Tempest,2010,277943
4527103,The Tenant,2010,9586
4527806,The Thing,2011,16928670
4528231,The Thought Exchange,2012,67500
4528393,The Three Musketeers,2011,20377913
4528453,The Three Stooges,2012,44338224
4528825,The Tillman Story,2010,798940
4528964,The Time Traveler's Wife,2009,63414846
4529163,The To Do List,2013,3447339
4529599,The Tourist,2010,67631157
4529691,The Town,2010,92186262
4530667,The Tree of Life,2011,13303319
4530753,The Trial,2010,19246
4530850,The Trials of Muhammad Ali,2013,57579
4531181,The Trouble with Barry,2013,29058
4531183,The Trouble with Bliss,2011,10911
4531239,The Trouble with Terkel,2010,107284
4532123,The Twilight Saga: Breaking Dawn - Part 1,2011,281287133
4532124,The Twilight Saga: Breaking Dawn - Part 2,2012,292298923
4532128,The Twilight Saga: Eclipse,2010,300531751
4532133,The Twilight Saga: New Moon,2009,296623634
4532534,The Ugly Truth,2009,88915214
4532640,The Ultimate Life,2013,1326059
4532830,The Unborn,2009,42670410
4533419,The Uninvited,2009,28573173
4533623,The Unknown Known,2013,276381
4534856,The Velveteen Rabbit,2009,143715
4535676,The Virginity Hit,2010,535249
4536257,The Vow,2012,125014030
4536485,The Wait,2013,2109
4536608,The Waiting Room,2012,244092
4537535,The Watch,2012,35353000
4537826,The Way,2010,4430650
4537844,The Way Back,2010,2701859
4538152,The Way Way Back,2013,21501098
4538159,The Way We Get By,2009,106042
4538248,The We and the I,2012,28254
4538322,The Weathered Underground,2010,137405
4538722,The Weird World of Blowfly,2010,1721
4540044,The Wildest Dream,2010,873594
4541060,The Wolf of Wall Street,2013,116900694
4541092,The Wolfman,2010,61979680
4541103,The Wolverine,2013,132556852
4541687,The Woodmans,2010,38330
4541820,The Words,2012,11494838
4542339,The World's End,2013,26004851
4542509,The Worst Movie Ever!,2011,25206
4543414,The Yes Men Fix the World,2009,189506
4543632,The Young Victoria,2009,11001272
4543771,The Zero Theorem,2013,219438
4544858,There Be Dragons,2011,1065439
4545515,These Birds Walk,2013,10800
4546944,Think Like a Man,2012,91547205
4547174,Third Person,2013,1019038
4547582,This Ain't No Mouse Music,2013,34555
4547869,This Is 40,2012,67544505
4548111,This Is It,2009,72091016
4548181,This Is Martin Bonner,2013,13888
4548444,This Is the End,2013,101470202
4548735,This Means War,2012,54760791
4549594,Thor,2011,181030624
4549620,Thor: The Dark World,2013,206362140
4550485,Three Days,2012,2400
4552824,Thunder Soul,2010,143568
4554796,Tiger Eyes,2012,25163
4555817,Tim and Eric's Billion Dollar Movie,2012,200803
4555934,Tim's Vermeer,2013,1662566
4557906,Tiny Furniture,2010,389804
4559855,To Die Is Hard,2010,4189
4560891,To Rome with Love,2012,16685867
4560911,To Save a Life,2009,3773863
4561111,To the Arctic 3D,2012,14516858
4561325,To the Wonder,2012,586293
4562105,Today's Special,2009,400654
4562477,Toe to Toe,2009,21268
4566212,Tooth Fairy,2010,60022256
4567399,Torn,2013,18202
4568234,Total Recall,2012,58877969
4568927,Touchback,2011,204068
4569080,Touchy Feely,2013,35022
4569994,Tower Heist,2011,78046570
4570309,Toy Story 3,2010,415004880
4571015,Trade of Innocents,2012,15059
4572363,Trance,2013,2319187
4572901,Transformers: Dark of the Moon,2011,352390543
4572914,Transformers: Revenge of the Fallen,2009,402111870
4576192,Trespass,2011,16816
4576355,Trey,2013,25000
4578878,Tron,2010,172062763
4579492,Trouble with the Curve,2012,35763137
4580098,True Grit,2010,171243005
4580229,True Love Zombie,2012,100
4580709,Trust,2010,120016
4582669,Tucker and Dale vs Evil,2010,223838
4583879,Turbo,2013,83028128
4585649,Twelve,2010,181591
4585757,Twenty Feet from Stardom,2013,4946445
4592753,Ultrasuede: In Search of Halston,2010,3968
4597822,Una noche,2012,65233
4599151,Unconditional,2012,1005800
4599512,Undefeated,2011,562218
4600327,Under the Skin,2013,2605039
4600689,Underdogs,2013,34810
4601077,Underworld Awakening,2012,62321039
4601091,Underworld: Rise of the Lycans,2009,45802315
4603438,Union Square,2011,44830
4603973,Universal Soldier: Day of Reckoning,2012,5460
4603980,Universal Squadrons,2011,26000
4604180,Unknown,2011,63686397
4605656,Unstoppable,2010,81562942
4608601,Up,2009,293004164
4608921,Up in the Air,2009,83823381
4609597,Upstream Color,2013,444098
4612391,V/H/S,2012,99770
4612394,V/H/S/2,2013,21833
4613613,Valentine's Day,2010,110485654
4614654,Vampires Suck,2010,36661504
4614709,Vamps,2012,2964
4615346,Vanishing on 7th Street,2010,22197
4616997,Veer!,2012,85
4618667,Venus and Serena,2012,51000
4622486,Vidal Sassoon: The Movie,2010,85222
4625312,Violet & Daisy,2011,17186
4625371,Violet Tendencies,2010,5264
4625796,Virginia,2010,6915
4626991,Visitors,2013,70367
4627436,Vito Bonafacci,2011,9217
4633264,Wadjda,2012,1347578
4633849,Waiting for 'Superman',2010,6410257
4633872,Waiting for Armageddon,2009,10501
4633928,Waiting for Forever,2010,25517
4633990,Waiting for Lightning,2012,19537
4634807,Waking Sleeping Beauty,2009,80172
4635573,Walking the Camino: Six Ways to Santiago,2013,450000
4635646,Walking with Dinosaurs 3D,2013,36076121
4635673,Walking with the Enemy,2013,1002572
4635784,Wall Street: Money Never Sleeps,2010,52474616
4636557,Wanderlust,2012,17225675
4637298,War Horse,2011,79884879
4637438,War of the Worlds: Goliath,2012,13385
4637887,Warm Bodies,2013,66380662
4638122,Warrior,2011,13657115
4639656,Watchmen,2009,107509799
4639686,Water & Power,2013,79043
4639829,Water for Elephants,2011,58709717
4641524,We Are What We Are,2013,76633
4641583,We Bought a Zoo,2011,75624550
4641954,We Live in Public,2009,41711
4642083,We Need to Talk About Kevin,2011,1738692
4642252,We Steal Secrets: The Story of WikiLeaks,2013,158932
4642780,We're the Millers,2013,150394119
4643004,Weather Girl,2009,24573
4644782,Welcome to Pine Hill,2012,3629
4644928,Welcome to the Punch,2013,6787
4644936,Welcome to the Rileys,2010,152857
4646209,West of Memphis,2012,309864
4647846,What Goes Up,2009,2050
4648202,What If...,2010,814906
4648537,What Maisie Knew,2012,1065000
4649003,What to Expect When You're Expecting,2012,41152203
4649750,What's Your Number?,2011,14008193
4649910,Whatever Works,2009,5306447
4650358,When Comedy Went to School,2013,367913
4650626,When Harry Tries to Marry,2011,38261
4650847,When in Rome,2010,32669555
4651648,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,2012,13598
4652273,Whensday,2013,19463
4652861,Where Soldiers Come From,2011,38151
4653130,Where the Wild Things Are,2009,77233467
4653758,Whip It,2009,13043363
4654647,White House Down,2013,73103784
4654933,White on Rice,2009,68410
4655429,Whiteout,2009,10275638
4655578,Whiz Kids,2009,5016
4655925,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),2010,28200
4657207,Why Did I Get Married Too?,2010,60095852
4657603,Why Stop Now?,2012,1641
4660390,Willets Point,2009,2200
4660509,William Kunstler: Disturbing the Universe,2009,57769
4660530,William S. Burroughs: A Man Within,2010,46380
4661077,Win Win,2011,10179275
4661259,Windfall,2010,6093
4661969,Winnebago Man,2009,178174
4662092,Winnie the Pooh,2011,26692846
4662466,Winter of Frozen Dreams,2009,7334
4662580,Winter's Bone,2010,6531503
4663227,Wish Me Away,2011,15461
4663474,Witch Graveyard,2013,9554
4665851,Woman Thou Art Loosed: On the 7th Day,2012,1082299
4666010,Women Art Revolution,2010,51530
4666645,Won't Back Down,2012,5308553
4666868,Wonderful World,2009,8622
4667538,Words and Pictures,2013,2166206
4668620,World War Z,2013,202359711
4668743,World's Greatest Dad,2009,221210
4669550,Wrath of the Titans,2012,83670083
4669600,Wreck-It Ralph,2012,189422889
4669620,Wrecked,2010,4821
4670210,Wrong,2012,45209
4671773,X Games 3D: The Movie,2009,1391434
4671912,X-Men Origins: Wolverine,2009,179883157
4672056,X: First Class,2011,146408305
4676325,Year of the Living Dead,2013,8590
4676351,Year One,2009,43337279
4678867,Yogi Bear,2010,100246011
4679321,"Yoo-Hoo, Mrs. Goldberg",2009,1133662
4679673,You Again,2010,25702053
4680252,You Don't Need Feet to Dance,2013,1239
4680820,You Will Meet a Tall Dark Stranger,2010,3247816
4680852,You Wont Miss Me,2009,2240
4681083,You're Next,2011,18474268
4681446,Young Adult,2011,16311571
4682604,Your Highness,2011,21596445
4682802,Your Sister's Sister,2011,1573712
4683015,Youth in Revolt,2009,15281286
4687618,Zenith,2010,5958
4687875,Zero Dark Thirty,2012,95720716
4691112,Zombieland,2009,75590286
4691584,Zookeeper,2011,80360866
4696435,Évocateur: The Morton Downey Jr. Movie,2012,21476
